,CellID,theta,SoC,Zmeas,Cycle,R,L,C,RC_amplitude_1,RC_mean_1,RC_standard_deviation_1,RC_amplitude_2,RC_mean_2,RC_standard_deviation_2,RC_amplitude_3,RC_mean_3,RC_standard_deviation_3,RC_amplitude_4,RC_mean_4,RC_standard_deviation_4,RC_amplitude_5,RC_mean_5,RC_standard_deviation_5,RC_amplitude_6,RC_mean_6,RC_standard_deviation_6,RC_amplitude_7,RC_mean_7,RC_standard_deviation_7,RC_amplitude_8,RC_mean_8,RC_standard_deviation_8,RC_Loss,RC_peaks,RL_amplitude_1,RL_mean_1,RL_standard_deviation_1,RL_Loss,RL_peaks
2,3,25,90,"[(0.23005801500916245-0.01435268859327382j), (0.2255777478761529-0.005996926493627813j), (0.22444118144001676-0.00514717668911216j), (0.22439950320486982-0.004812995999770939j), (0.2245387969383529-0.005064913227701081j), (0.2243193009697515-0.004887863526126539j), (0.22358406404246747-0.004220535432302195j), (0.22372061813730407-0.004520089612019861j), (0.22351491280439295-0.0042511270083225635j), (0.22327898388992135-0.004101392415510718j), (0.22305869970285092-0.003850328269847993j), (0.22288782450380618-0.003816285930003719j), (0.22278135069156532-0.003539247995780898j), (0.2225184089078379-0.0037942316749253633j), (0.2220940901301566-0.00342378306877014j), (0.22207435112385002-0.0034302875142861217j), (0.2219690679216075-0.0034068522207418937j), (0.2217599880859291-0.003579390105224685j), (0.22154646470562828-0.0034211697816471653j), (0.22143948910993275-0.003545240976938928j), (0.2212145148467076-0.003729095479298888j), (0.22096164634491203-0.003643214950529187j), (0.22068860818030106-0.0037957991784916523j), (0.22057360299462403-0.0037929577213723733j), (0.2203128805466746-0.003943422591038349j), (0.22018582339118253-0.0041031633870000075j), (0.21995890806105609-0.004345796226716918j), (0.2197251327927622-0.0044507603402764535j), (0.21946798775149168-0.004672651720373957j), (0.2191689826312249-0.004963869677756836j), (0.21895448527495073-0.005257744058962091j), (0.21862925744775238-0.005551067680050956j), (0.21829579020023035-0.005867098239644959j), (0.21790270472443335-0.006168046412351043j), (0.21748855877112483-0.006563849668220461j), (0.21702027156523243-0.00693255848030809j), (0.2164821049720136-0.00731599770321284j), (0.21589944495337554-0.00772151380671468j), (0.2152580913465391-0.008124448412055035j), (0.21452115948419834-0.008490139160898219j), (0.21375972229210785-0.008786846399467271j), (0.2129487450675287-0.009119254283091772j), (0.21204731593138304-0.009342695193267619j), (0.21115770270508444-0.009543653083466292j), (0.21026073643792417-0.00965001757417481j), (0.20932164460134758-0.009680028784534677j), (0.20840843627552183-0.00966937046150628j), (0.20751667512972402-0.009557799704918737j), (0.20663459048255722-0.009432826317535324j), (0.20582422702236303-0.009247868940300125j), (0.2050650804566979-0.009053519203598785j), (0.204333223694852-0.00884403914500652j), (0.20365364194248795-0.008614403166822018j), (0.20301257768805397-0.00839407647834859j), (0.20240386001245741-0.00819186085035515j), (0.20182406899747812-0.007991426909619365j), (0.20126998124671386-0.007812770958122947j), (0.20071640098658597-0.00763941170410743j), (0.20018274163016508-0.0074809500914356725j), (0.1996498931380911-0.007333742728977364j), (0.1991089521369132-0.007183900181878317j), (0.19858874699243229-0.007048424915394116j), (0.19806307348707608-0.0069032327453806665j), (0.19755060343180308-0.006754633298877496j), (0.1970347966882703-0.006596799285141881j), (0.19653036298123322-0.006437836566259598j), (0.19603229496032515-0.0062703734196868045j), (0.19552634169518665-0.0060937930920927745j), (0.19504742707179112-0.0059101737361683575j), (0.19457581568627025-0.0057242381077218215j), (0.19411533734478847-0.0055145854050357365j), (0.19365797919668531-0.005307746736784103j), (0.1932165402154705-0.005080134146844003j), (0.19278393304715907-0.004846607229639847j), (0.19235841483176486-0.0045956984957230195j), (0.1919522410716054-0.0043310247362280275j), (0.19155341925064093-0.00404821138318973j), (0.1911692390572983-0.0037491442621462377j), (0.19079178568608032-0.00343254611434844j), (0.19042837249292327-0.0030857995751817683j), (0.19007804138674786-0.0027234939976659776j), (0.18973439750038024-0.002325378331307687j), (0.1894002341534988-0.0018947403900463908j), (0.18909883289188367-0.0014337130323918298j), (0.18879517276463398-0.0009393663166161825j), (0.1885124672688507-0.0003999941745013698j), (0.18824445044040566+0.0001857091804332448j), (0.18798995378054445+0.0008296820609283622j), (0.1877543911706393+0.0015311165790206833j)]",1,0.1877546457981225,5.749761729653572e-07,2326.230117871171,0.0005913805438789,0.0073225383376045,0.5143199348976877,0.0002984930551253,0.0885866790410082,0.2049765287619313,0.000170532017445,0.4889034001561442,0.2408457298630037,3.3651423453422846e-05,1.4137608138073614,0.3087838725336484,0.0007415761941516,6.486793534788508,0.4430607607170229,0.000371427201792,65.24336329932622,0.3907937643830724,0.0006976075487385,313.5022062565112,0.1508554529640606,0.0,0.0,0.0,1.3864792976215502e-09,7,0.0,0.0,0.0,-1.0,0
6,3,25,80,"[(0.21645182585125006-0.01609288651837001j), (0.211505725962329-0.006707989741176429j), (0.21008694497953614-0.005848220552654386j), (0.2101843041516828-0.005479756154695178j), (0.21019063287424-0.005630797066058911j), (0.2099375183707466-0.005434165790820681j), (0.20912394490781136-0.004806624696809157j), (0.20931902667753002-0.005037575999358158j), (0.20905419333758699-0.004794273984246907j), (0.2088314668226735-0.00451728725311003j), (0.20853149813101374-0.004313286314692951j), (0.20834542348215632-0.004196756809133675j), (0.20817431509003162-0.003975007826095026j), (0.20789256301903375-0.004153489512509497j), (0.20743843330355374-0.00381872978258967j), (0.20741285013483954-0.003785444687425474j), (0.20723375004984387-0.00375484563734306j), (0.20705712553662928-0.003841204222869323j), (0.20672979548757903-0.003715751688853022j), (0.20667997508856217-0.0038232635746122913j), (0.2064561720721142-0.003970054936910386j), (0.20613706548833666-0.003919380436857372j), (0.20594620097511224-0.004063144459053111j), (0.20568428994700924-0.004067256993652169j), (0.2054953256050898-0.004222572777773978j), (0.20531347604259995-0.004332086831427713j), (0.2051102891314355-0.00453079406512339j), (0.20480593670301583-0.004668548993865502j), (0.2045658410175305-0.004844641251774623j), (0.20429091241030337-0.005155209714359845j), (0.20401655124232923-0.005321837828580925j), (0.20373447962428398-0.005623307040559718j), (0.20332939112064535-0.005949006318409783j), (0.20295368661273805-0.006272245470336081j), (0.20251776386093004-0.006617057864088339j), (0.20203310646230557-0.006988628846716629j), (0.20153016551397956-0.007376512714333304j), (0.20094874522299452-0.007764130658749333j), (0.20029218666033174-0.008149094543836567j), (0.19959758088899746-0.008487328966729844j), (0.19886305162011533-0.008777539873949032j), (0.19803437850196803-0.009110978606519486j), (0.1971539484135692-0.009337280731366474j), (0.19628112809609502-0.009528246658532228j), (0.1953615599702046-0.009615692176717823j), (0.19441585016111665-0.009658829192086745j), (0.19352263744854276-0.00965423809481712j), (0.1926309748637531-0.009557844276223132j), (0.19176590515193936-0.00943298974912098j), (0.1909535127110982-0.009241107723385373j), (0.1901847615861763-0.009040346328066447j), (0.1894623443368556-0.008823813454362091j), (0.18877658553409354-0.008611549686881272j), (0.18814418793963866-0.008372340494350724j), (0.18752850399588256-0.008166477190651878j), (0.18694515313133284-0.00797343704935435j), (0.1863892137641035-0.0077792329414003185j), (0.18583429371978621-0.007614873073556387j), (0.18530316354436527-0.007448255580995936j), (0.1847729985738485-0.007304019723131415j), (0.18425141432257297-0.007155118355471738j), (0.18371902673177495-0.007011173101372586j), (0.18319719460780495-0.006860003062231487j), (0.18269052120115423-0.006707638969978395j), (0.18217022692342652-0.006551922011335123j), (0.1816745972436388-0.006387849397183366j), (0.18116965080463143-0.006214238674926559j), (0.18068163645239943-0.00604007664031929j), (0.18020816615214175-0.005850394323518179j), (0.1797417443368149-0.005648961605787823j), (0.1792843445604606-0.00544964436492822j), (0.17883739898792334-0.00523586053921441j), (0.1784015233505217-0.005005831673502174j), (0.1779764869225139-0.0047663152018214364j), (0.17755818414749497-0.004518103951124258j), (0.1771529575461268-0.004244115017429528j), (0.17676851429848847-0.003964435227747372j), (0.1763825007683312-0.003663286886020988j), (0.17601075232333244-0.0033377059992870054j), (0.17565713864278226-0.002997425513008353j), (0.17531845244235544-0.002629595923236965j), (0.1749736548433512-0.002229887088689784j), (0.17465693669365195-0.0018023586682143803j), (0.17435354856737206-0.0013434368765401826j), (0.17406775327869928-0.0008466167055202454j), (0.17378682483396096-0.0002997664861586891j), (0.17352540666802668+0.0002884064869870437j), (0.1732840431961898+0.0009270104425062304j), (0.1730558862086721+0.001622310104933662j)]",1,0.1730560613214038,5.825388061624346e-07,2138.3010221920167,0.000690760509692,0.0069921627566593,0.514526207889237,0.0003027119936567,0.084589857965743,0.2391677733172347,0.0001704501339753,0.5120037984840887,0.2905035103255257,0.0007357529269434,6.486793534788508,0.4463622652275852,0.0003734298052431,62.299737324418345,0.383214187954076,0.0006828278269348,299.357729472049,0.1525008697889586,0.0,0.0,0.0,0.0,0.0,0.0,1.413788970137352e-09,6,0.0,0.0,0.0,-1.0,0
10,3,25,70,"[(0.2505146728484935-0.017031699614283104j), (0.24548806839207166-0.00717651558920022j), (0.24399337419843511-0.006244211589921161j), (0.243977764469699-0.005836109496379951j), (0.24408150555416483-0.006132923394937619j), (0.24380442492729654-0.005829715926672017j), (0.24285685162789697-0.0050732031489388076j), (0.24304287484759762-0.005523649240084608j), (0.24281453089761237-0.005146030279466583j), (0.242516176828296-0.004857613476399199j), (0.24223301035490538-0.00465377356647314j), (0.24201138404410458-0.0045259921560462735j), (0.2418670720582743-0.004266483372757621j), (0.24161090704374721-0.004479799116742002j), (0.2410188798616136-0.004103675014220644j), (0.24098591347744305-0.003998504414844576j), (0.24086079586294273-0.003961759127264126j), (0.2406589146160793-0.004132502107943807j), (0.24035090748017987-0.003944214456140107j), (0.24027588155768426-0.004050955156089416j), (0.2400990268196739-0.004267921984082648j), (0.23966820940780006-0.004141684467824941j), (0.23943476982961623-0.004353410892275525j), (0.23919019115540202-0.004291923744453711j), (0.2389829745370145-0.004475936684907709j), (0.23876719235750601-0.00458062613884693j), (0.23859724736922855-0.004818498165430912j), (0.23824486690796445-0.0049356934833298186j), (0.23795375877867075-0.0051462127037767685j), (0.2376526695189399-0.005463248759646693j), (0.2374069676845747-0.00565110932044164j), (0.2370687048606942-0.005935333586547154j), (0.23664781430720422-0.006297983229370433j), (0.23624020301199566-0.006633038937302652j), (0.23578761442674012-0.006974899231070509j), (0.23526909834815454-0.007364169090816068j), (0.23470266404142862-0.007762766876590052j), (0.23411657421117496-0.00820368140585584j), (0.2333940148621176-0.00855022388394595j), (0.2326428811968078-0.008887884355406606j), (0.23184872061605316-0.00915888922856571j), (0.2309858934491744-0.009469936750092042j), (0.23004583893591254-0.009685125776721844j), (0.22914374276070357-0.009848565177637967j), (0.2282008991053112-0.009892105350695695j), (0.2272287598544375-0.009904688698508003j), (0.22631837944582117-0.009868344168300656j), (0.22541750757426843-0.009715180087899924j), (0.2245400639795074-0.0095648195754465j), (0.22373410232128962-0.009337299013400099j), (0.22295711416727243-0.009110516530576459j), (0.22223886959063957-0.008873524704699964j), (0.22157717842434127-0.008630383752384375j), (0.22094427529438748-0.008390009013879984j), (0.2203491582280058-0.008174332706044563j), (0.21979397138783832-0.00797099188306743j), (0.21923083902674098-0.0077695410556499886j), (0.21868594937596064-0.007596208987625089j), (0.21817003139871263-0.007421799078560572j), (0.21764599035981777-0.007272303075463872j), (0.2171116871846862-0.00711790724484422j), (0.21659362185738307-0.006975350245776927j), (0.21608624714001404-0.006828698314567968j), (0.21556896009002102-0.006682669760472843j), (0.2150546947109414-0.006520297857202044j), (0.2145603083109788-0.0063553466900533855j), (0.21406597787159704-0.006177416766207334j), (0.21357555874022813-0.00600253340057195j), (0.21311539475042893-0.005817230805637609j), (0.21264467858709546-0.005621770242250176j), (0.21218687409153475-0.005413403356492868j), (0.2117432477341879-0.005188688392046975j), (0.2113068897003275-0.004970526658298999j), (0.21088036465062143-0.004720594933585609j), (0.21046406454710403-0.004469798197408306j), (0.21007083037236207-0.0042123541873671025j), (0.20968248885268154-0.003924993069502464j), (0.209302166757397-0.003617560443404503j), (0.20893617185080404-0.0032954475858582195j), (0.20858122066811524-0.0029494238886712595j), (0.20823213513961908-0.002574299579633855j), (0.20791143845431287-0.0021715582095300228j), (0.20758043905307363-0.0017381199990813862j), (0.2072825393782874-0.0012826963158444967j), (0.20699034704066266-0.000775085815476763j), (0.20671054810393463-0.00022501683026245777j), (0.20645564544700837+0.00036417062271018076j), (0.20620073367513658+0.0010165034152500232j), (0.20597750333527665+0.0017252192870302002j)]",1,0.2059777362155728,5.982697069163915e-07,1916.422884179964,0.0006896946129981,0.0069921627566593,0.5159276309864367,0.0003463767425891,0.084589857965743,0.235822497464356,0.0002100005743453,0.5361956770568816,0.2610310712664487,0.0007522455716134,6.19412477926676,0.4535928294502486,0.0003673326626021,65.24336329932622,0.3935578387424758,0.0006785048747554,313.5022062565112,0.1512830195243053,0.0,0.0,0.0,0.0,0.0,0.0,1.7269820022464656e-09,6,0.0,0.0,0.0,-1.0,0
14,3,25,60,"[(0.2472331231575395-0.014438311245906924j), (0.2464940194497385-0.006158278491868232j), (0.2441724849499239-0.005097586121657213j), (0.24461051140497878-0.004829056089754354j), (0.24465500767281864-0.006130441532103206j), (0.24441252753361312-0.005856363941451438j), (0.24316152488025092-0.0043018498138435645j), (0.24342806400124972-0.0054389523306872115j), (0.24324374170496618-0.004993935460211337j), (0.24296542741973734-0.004744213715405114j), (0.24282341827328208-0.0042148827923836505j), (0.24261614582328958-0.004161253374077128j), (0.2424444629888888-0.003906851262459339j), (0.24214264542074723-0.004298472703476434j), (0.24142805766282388-0.0036530709626024665j), (0.2415929338117943-0.0036096726086344427j), (0.2414983782355824-0.0036222875656854j), (0.24131197478996103-0.003987771925821808j), (0.24093540528752738-0.0036319131840818844j), (0.2409775418599932-0.003839814755733457j), (0.24075005269256694-0.004196958399601664j), (0.2403757727320031-0.003974495064320966j), (0.24010510931249363-0.00430426214748774j), (0.239925154187829-0.0042091226543092795j), (0.23961522498264295-0.004496179847662605j), (0.2395101502777734-0.004611578796220721j), (0.23933237259633955-0.004970156093963119j), (0.23893277175847594-0.0050909928675070175j), (0.2386532043971452-0.005343108378364177j), (0.23831734124444076-0.005777673619665486j), (0.23809830611135496-0.006010895322514809j), (0.2377132202410879-0.0063512772251135274j), (0.237238811582492-0.006795032730377576j), (0.23675714203337747-0.0072029521448602665j), (0.236243638104387-0.007597010627544885j), (0.23564951893139788-0.00804685322146816j), (0.23498999625155229-0.008508030710714896j), (0.2343088933570188-0.008958349615859023j), (0.2334736018074063-0.009314508600073072j), (0.23262029383871616-0.009649801938542134j), (0.23171471277034267-0.009904050862857991j), (0.2307362261550205-0.010181917565455667j), (0.22970710129919555-0.010335975200967561j), (0.2287258668488915-0.010426017347354766j), (0.22773281375291485-0.010384830700146732j), (0.22670210198095614-0.010317030355879286j), (0.2257631516803285-0.010193680482405217j), (0.22484015093679968-0.009953817246172928j), (0.22396486121953874-0.00972998566243821j), (0.2231721175353046-0.009449408196985835j), (0.22242620629212773-0.009165545401408938j), (0.2217398283350986-0.0088860550995064j), (0.22109572606483432-0.008604504020426453j), (0.22048967363388025-0.008341820781541442j), (0.21992643839125034-0.008092352060126817j), (0.21939827288449004-0.007881854834449222j), (0.21886457049219235-0.007678065664116244j), (0.21834323754057694-0.0075004346790831546j), (0.2178453557684447-0.007324916390496855j), (0.21733412904171592-0.007181019536584605j), (0.21681972998651672-0.0070246385241767234j), (0.21631607599000524-0.006893125779201003j), (0.21581229917267164-0.006758582359053679j), (0.2153158998367469-0.006605121196366578j), (0.2148083267942762-0.006462620212893093j), (0.2143157622218142-0.006295481613402642j), (0.21383517790995527-0.0061244006340662824j), (0.2133471404118632-0.005962055855561711j), (0.21289132360239865-0.005778186362876594j), (0.2124216592516316-0.005584124007922371j), (0.21196454189065547-0.005387314587025129j), (0.21152510538399022-0.005176354883318887j), (0.21109501010404855-0.004951917098189948j), (0.21067015449602633-0.004716214311808477j), (0.2102535031581242-0.004467722769310048j), (0.20985167683084535-0.004216795273458808j), (0.20946240662653445-0.003926582701432128j), (0.2090875959434916-0.0036308173090082423j), (0.20871915325116905-0.0033058986869237816j), (0.20836237329942342-0.002977199108601571j), (0.20802147306754018-0.0026033862951641605j), (0.2076859722825845-0.002213223493542601j), (0.2073676320558973-0.0017840163904331145j), (0.2070620959165477-0.0013314053401418892j), (0.20676886607502276-0.0008319040156769611j), (0.20650166981898607-0.00028767046744660526j), (0.20623797402775382+0.0002910907993222499j), (0.20599004311901578+0.0009364580883441093j), (0.20576634605290717+0.0016288302429556646j)]",1,0.2057664995081722,5.820572276757301e-07,1328.0544664147665,0.0002181604534893,0.0038367181781126,0.4323617535362803,0.0005903790206539,0.0703263041338064,0.1699188848402368,0.0002948937346831,0.5880625988746757,0.1621688040386735,0.0008305790592367,5.149670581618343,0.4344833871978134,0.0003587380276067,65.24336329932622,0.4060974827964148,0.0006795340150931,299.357729472049,0.1525411727911443,0.0,0.0,0.0,0.0,0.0,0.0,7.085154631402647e-10,6,0.0,0.0,0.0,-1.0,0
18,3,25,50,"[(0.24805840677828073-0.011890411060196128j), (0.2444433107167996-0.0047847793094290955j), (0.24356484996896982-0.004000782027983281j), (0.2435681968462665-0.0036814378093053875j), (0.2436826344161587-0.003942669503673778j), (0.2435766292100419-0.003636261585925604j), (0.24302207351692504-0.003176485867988057j), (0.24317308197421164-0.003405703934359955j), (0.24300004496032618-0.0031776160164389768j), (0.2428538901833159-0.002975083293123424j), (0.2427668357148394-0.00292778189492802j), (0.2426575354596528-0.0028111876860820568j), (0.24265568461844142-0.002661112655340602j), (0.2425164456532542-0.002903284646970477j), (0.2421712290754099-0.002701076838544416j), (0.24220280818279216-0.0026946874745862534j), (0.2421964653957713-0.0027728283297776516j), (0.24207946060861013-0.0029564150564031174j), (0.2419274682580815-0.002950982187461065j), (0.24187565257879587-0.003140176645374843j), (0.24181363647000756-0.003398423599452886j), (0.2415219985103273-0.003496833677237387j), (0.24134562741399723-0.0037189233064414844j), (0.24115505998128084-0.00390906203931714j), (0.24100889964894884-0.00418710171815807j), (0.2408292208687915-0.0044892413062224456j), (0.24070056584685728-0.004850513173801627j), (0.240356219375637-0.00518430262518702j), (0.24002009548542869-0.005557397209424776j), (0.23970617538553907-0.0060654840679113045j), (0.2393617441761127-0.006468912185698689j), (0.23891992778936183-0.0069374373046764476j), (0.23839873337298262-0.007490794371159073j), (0.23781492363104362-0.00799823159734852j), (0.23715189673423695-0.008517428363435449j), (0.2364320221417784-0.009036510157717517j), (0.23559947172894202-0.009529114897709164j), (0.2347438617508846-0.010007790173398883j), (0.23373340785025487-0.01036812887144324j), (0.232702297324045-0.010655826164979605j), (0.23163069829094693-0.010853105666890664j), (0.23051866881266408-0.011041100845225627j), (0.22936767370371536-0.011063610678117704j), (0.2283030328741718-0.011026558380941982j), (0.22725696197189846-0.010859434066852035j), (0.22621089208020598-0.01064404962720389j), (0.22526498909977682-0.010393147734306671j), (0.22436215522381048-0.010063127654178326j), (0.22354011334205362-0.009733015834957287j), (0.2227860524048357-0.009382706282924808j), (0.22211639318564336-0.00903723787777574j), (0.22147733984614099-0.008717263966227785j), (0.22091088968621161-0.008419898506714325j), (0.2203436809772581-0.008139230900154913j), (0.21983146908752912-0.007914117753377522j), (0.2193419680806762-0.007699779080680295j), (0.21884472242152408-0.007501767297949167j), (0.2183524132250115-0.007331382584062601j), (0.21787348577634166-0.007171266734590492j), (0.21739446286908412-0.007049270229642383j), (0.21688786663205126-0.006917825809684638j), (0.216404430839363-0.006791341249489432j), (0.21590332873481302-0.0066691109451313835j), (0.21540764706239818-0.006552848385999271j), (0.21490124227803073-0.0064093007427126845j), (0.21441828983802746-0.006263214944853154j), (0.21392719066737714-0.006113433368819428j), (0.21343054596345556-0.005951125505949459j), (0.21296696233495355-0.005770382570251493j), (0.21249701338672375-0.005587974935185084j), (0.21203283210563106-0.005390798159762326j), (0.211593095936087-0.0051894048311934326j), (0.2111520852743684-0.004967399463987489j), (0.21072426180563447-0.004727667566140432j), (0.21029986088098723-0.004493610851691778j), (0.2099037960150567-0.004230075157121227j), (0.20950999033976186-0.003944484900578895j), (0.20912610055467004-0.00365577113876006j), (0.20876124113973954-0.0033294033014551615j), (0.20839717771495528-0.002995719777295434j), (0.20806433404634556-0.002623342420083598j), (0.20772127112316224-0.0022349210870267126j), (0.20740123636554111-0.001800453169973167j), (0.2070985429021863-0.001346395881189633j), (0.2068030512837841-0.0008455902393458996j), (0.2065207393743403-0.00030132921769819695j), (0.20626176511231192+0.00028242005842842233j), (0.20601576667228275+0.000925277361451341j), (0.2057922790683691+0.0016257216740635145j)]",1,0.2057924564724089,5.812571471422759e-07,2822.5905312627046,0.0005034307087368,0.0069921627566593,0.5141779275330853,0.0002261129514451,0.0771290611762799,0.1564931094571831,0.0001708602177159,0.5880625988746757,0.1468581385287942,0.0009907980185456,4.483622838411906,0.3949482156352917,0.0003605766960105,68.32607387157405,0.4166722142929115,0.0006855183329853,299.357729472049,0.1506471603767149,0.0,0.0,0.0,0.0,0.0,0.0,1.1732714731528847e-09,6,0.0,0.0,0.0,-1.0,0
22,3,25,40,"[(0.25134046969295615-0.011845458890736904j), (0.24813969824869986-0.004595091600408532j), (0.24727368164746236-0.003934400149329451j), (0.2473415845074704-0.0036134981852927904j), (0.2475100678166805-0.003936484922878869j), (0.2474065008387743-0.0037051328712529403j), (0.24679849730319853-0.0032068623459258747j), (0.24707807700005388-0.003555553738863247j), (0.2467955843916235-0.0033108974995407726j), (0.24670899723923978-0.003094306043385419j), (0.24661115439268919-0.003049566287206523j), (0.24647761038898836-0.003034938630892097j), (0.24652004390350007-0.0028989639923970535j), (0.24639388930189446-0.0031723013415437917j), (0.24593714727159394-0.0030493289986993515j), (0.24600959597956726-0.003072735989446583j), (0.24597292002911375-0.003181653226523621j), (0.24594682739009027-0.0034711558462067558j), (0.24567079355319865-0.003547171010360855j), (0.24566698866859094-0.0037764081654716127j), (0.24562764652166605-0.004217353609536019j), (0.24517063876564849-0.004331647428765716j), (0.24502712257952855-0.004735135415414079j), (0.24472827662704785-0.004957525354765676j), (0.24454495526211137-0.005423314029919704j), (0.24425375840188304-0.005842824870724108j), (0.2440906937185212-0.0063788107842776805j), (0.24355202056454361-0.006813168242107598j), (0.24309463622718058-0.007331508402714623j), (0.24263330695565458-0.008020727727393597j), (0.24210310537937074-0.008496899899380348j), (0.241480918893958-0.009085432446926736j), (0.24066312785440785-0.009770921985577878j), (0.239783568344652-0.010403845944017113j), (0.23885854034607934-0.010933280081905245j), (0.23779267701422407-0.011470781858677554j), (0.23664525446948545-0.01195407499819645j), (0.23545521287771184-0.01239859312643923j), (0.23416118201744324-0.012590505442464272j), (0.2328905823124165-0.012713807859136516j), (0.23158914608036552-0.01276696089836327j), (0.23023639303925106-0.012684487039224123j), (0.22898149772641138-0.012460628700095368j), (0.22777491266667121-0.01220297324471039j), (0.22672638291556266-0.011867162589442589j), (0.22568368980380452-0.011418448319588772j), (0.224748885417379-0.010968351967445441j), (0.22385184919249898-0.0104717438476966j), (0.22309971267028328-0.010043241681478294j), (0.22239673860616777-0.009586171144519805j), (0.22177261057373307-0.009197954522917537j), (0.22119356963747264-0.008814022049641658j), (0.22064109359994014-0.008447571739641724j), (0.2201365322552663-0.00815285637166379j), (0.21968172326838203-0.007898110144879645j), (0.21921235822352125-0.007669495392893454j), (0.21874163867511015-0.007459620078702426j), (0.21828817165988326-0.007279574305543025j), (0.21782843159273418-0.007143511156910448j), (0.21737665274831233-0.00701565954235302j), (0.21687007589731677-0.006879709577925087j), (0.2163983445751094-0.006767133872203935j), (0.2159093083473508-0.006642076151735908j), (0.21541862180225607-0.006528097065816826j), (0.21491096321573372-0.006386056676015978j), (0.2144280758489967-0.006252327401276505j), (0.21394198500940317-0.0060991026276150375j), (0.2134456520903198-0.005942031749155748j), (0.21298910603523383-0.005756251299781911j), (0.21252275879059193-0.005583145863677595j), (0.21205768218381174-0.005399973300500435j), (0.2116084202628242-0.005186725690281969j), (0.2111678662964985-0.004971590063037514j), (0.21073544316955858-0.004732304269900958j), (0.21032006165816783-0.004485595177902668j), (0.2099157983372422-0.004222764994447541j), (0.20953199298416617-0.003947228378744568j), (0.20914441367271389-0.00364872286476742j), (0.2087706880146034-0.003327243204727442j), (0.20841061361992072-0.00298664838123462j), (0.20806917977206563-0.0026120516124814954j), (0.2077361926486972-0.0022137344791064435j), (0.20741196649574561-0.0017885672760055453j), (0.20710321058858872-0.0013256796378527393j), (0.20681627823207321-0.0008325909825032618j), (0.20653522549996464-0.0002822198029722187j), (0.20627324844468725+0.00030162990299675835j), (0.20603651604399126+0.000946390974361487j), (0.20581453313002762+0.001649733306808297j)]",1,0.2058146330382442,5.841580499048402e-07,2723.2906809970277,0.0005179896625521,0.0066766929391875,0.4858486378553821,0.0002589959319827,0.0807733639879671,0.1301484268648848,0.0001939242626506,0.5880625988746757,0.1237175913206658,0.0012510022795619,3.5594135232168624,0.3650513365592626,0.0003751237109096,68.32607387157405,0.3819426109645838,0.0006896363982831,299.357729472049,0.1499869436687843,0.0,0.0,0.0,0.0,0.0,0.0,1.5811948112073906e-09,6,0.0,0.0,0.0,-1.0,0
