R,L,C,RC_amplitude_1,RC_mean_1,RC_standard_deviation_1,RC_amplitude_2,RC_mean_2,RC_standard_deviation_2,RC_amplitude_3,RC_mean_3,RC_standard_deviation_3,RC_amplitude_4,RC_mean_4,RC_standard_deviation_4,RC_amplitude_5,RC_mean_5,RC_standard_deviation_5,RC_amplitude_6,RC_mean_6,RC_standard_deviation_6,RC_amplitude_7,RC_mean_7,RC_standard_deviation_7,RC_amplitude_8,RC_mean_8,RC_standard_deviation_8,RC_Loss,RC_peaks,RL_amplitude_1,RL_mean_1,RL_standard_deviation_1,RL_Loss,RL_peaks
0.13712715276051313,5.315687180327446e-07,2385.828704312161,0.0006245106105327745,0.009223851039358476,0.3928336789443421,0.0004087087821815516,0.12238249369681924,0.14025043702678194,0.0026034984813953395,1.5505157798326221,0.40714859152633653,0.00020375522803324907,11.8217481864667,0.2555870695195588,0.0004600243215395693,62.299737324418345,0.3688453911368155,0.0007506105395534032,299.357729472049,0.15136079438846425,0.0,0.0,0.0,0.0,0.0,0.0,2.4451385533095633e-09,6,0.0,0.0,0.0,-1.0,0
0.0863966055912897,5.605349590405075e-07,2232.325335998576,0.0006233100865991073,0.006992162756659375,0.511008065487366,0.00029566767069248587,0.084589857965743,0.20901551515132155,0.00014747434645835382,0.46684523707037895,0.2497973794102968,4.7390972901951844e-05,1.1223422532664173,0.3027549035724012,0.000818368332131666,5.9146605445917455,0.43189066473894455,0.00036841442321665943,65.24336329932622,0.44441657808191304,0.00072154084687682,299.357729472049,0.1532504543377529,0.0,0.0,0.0,1.395279919014816e-09,7,0.0,0.0,0.0,-1.0,0
0.11151318432530388,5.538347102467488e-07,2294.0764821860507,0.0006166700348872242,0.006992162756659375,0.5139694159370884,0.0003085528233206539,0.084589857965743,0.2021556890147546,0.0001532238965678804,0.46684523707037895,0.24391149774664703,4.7658029821260224e-05,1.1753722651306366,0.30067686708073676,0.0008004415985675673,5.9146605445917455,0.43310303263515565,0.00037436048707870806,65.24336329932622,0.433643828424318,0.0007177952631857305,313.5022062565112,0.15213360477524512,0.0,0.0,0.0,1.5038086159317538e-09,7,0.0,0.0,0.0,-1.0,0
0.19203637447208166,5.65845685993282e-07,2234.7952228233353,0.0005435423318034188,0.00766852397058701,0.5405223491932695,0.00027110426941527637,0.08858667904100823,0.2194722970351396,0.00016810714238948396,0.4457822860419706,0.24119747507934886,6.605314625100378e-05,1.3499752754264296,0.2689915152186154,0.0007454441618121363,6.486793534788508,0.4387835013992593,0.00040157980014907525,62.299737324418345,0.38402039033303614,0.0007283942714682687,299.357729472049,0.15138435720898957,0.0,0.0,0.0,8.784557076574316e-10,7,0.0,0.0,0.0,-1.0,0
0.1258346882823389,5.329954028013055e-07,2237.5126874696634,0.0006184208696800107,0.006992162756659375,0.5180820968917065,0.0002787135633073751,0.084589857965743,0.2283585231085345,0.00014340022069733228,0.4457822860419706,0.2573361295400887,5.287447049580578e-05,1.1223422532664173,0.3368953438001274,0.0008256396739962935,5.9146605445917455,0.4305128911780698,0.0003671381060579689,65.24336329932622,0.4497661924096154,0.0007155093671416684,299.357729472049,0.15319960060120819,0.0,0.0,0.0,1.2928375971266555e-09,7,0.0,0.0,0.0,-1.0,0
0.08600215302431025,5.755119511932055e-07,2017.2082675256925,0.0006901296923275924,0.006992162756659375,0.5061175199202096,0.00034276256443481647,0.08858667904100823,0.20996275037509787,0.0001907507192775778,0.5361956770568816,0.26097095443499047,0.0007597924867725785,6.19412477926676,0.457175031539295,0.0003710561210427808,65.24336329932622,0.42357873151628683,0.0006992155580550862,299.357729472049,0.1536490178837599,0.0,0.0,0.0,0.0,0.0,0.0,1.7568167542420226e-09,6,0.0,0.0,0.0,-1.0,0
0.11033924872754142,5.706989540835544e-07,2061.09710080709,0.0006959643530914676,0.006992162756659375,0.5071824538291487,0.0003524888803454422,0.08858667904100823,0.2054553321457657,0.00019649163412163075,0.5361956770568816,0.25504796028996035,0.000758085462972549,6.19412477926676,0.45805878796213806,0.000373932497666875,65.24336329932622,0.41963818490406074,0.0006964766579154206,313.5022062565112,0.15217685028696454,0.0,0.0,0.0,0.0,0.0,0.0,1.9356359444228775e-09,6,0.0,0.0,0.0,-1.0,0
0.1796063759829849,5.90571052831029e-07,2097.4926171584266,0.0007062434393187533,0.006992162756659375,0.5011115219181864,0.0003870098272747166,0.0927723475631406,0.193848393825742,0.00021838608647702475,0.5361956770568816,0.2262386379489903,0.0007198291691407065,6.7932907170066885,0.45439883588885366,0.0003951740339718084,62.299737324418345,0.38497456361931054,0.0007080858683658842,299.357729472049,0.1521290742266676,0.0,0.0,0.0,0.0,0.0,0.0,1.7172295069770531e-09,6,0.0,0.0,0.0,-1.0,0
0.12643326507532038,5.518935309049844e-07,2003.4142428876903,0.000679954698440388,0.006992162756659375,0.5158476864535535,0.00032423939604160867,0.08858667904100823,0.22929665280333417,0.00018990150055322744,0.5361956770568816,0.27073531597245437,0.000778684310372608,5.9146605445917455,0.45583422440241544,0.00037047243599271854,65.24336329932622,0.43056198571061244,0.0006963284704946251,299.357729472049,0.15295119450806033,0.0,0.0,0.0,0.0,0.0,0.0,1.5311792035227977e-09,6,0.0,0.0,0.0,-1.0,0
0.08581719256471843,5.722921422522801e-07,1804.8103837080441,0.000701988810502886,0.006676692939187563,0.5074838432435971,0.0003553030570364045,0.084589857965743,0.2216500813691115,0.00019216513470282493,0.5120037984840887,0.26521810863219564,0.0007556994304980194,6.19412477926676,0.45685982595390834,0.0003709759210781052,65.24336329932622,0.41902559109560517,0.0006925000565454465,299.357729472049,0.153344561979496,0.0,0.0,0.0,0.0,0.0,0.0,1.6061013513226094e-09,6,0.0,0.0,0.0,-1.0,0
